Sentences,INDX,date_binary,Tags_Clean,Has_Date,Tags_Trim
"THE COURT: Isn't it answer likely to be, well, because these were PCR swatches first any contamination that is attended to those and these swatches are inherently suspect because they were left in the environment until August?",357631,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O']",1,"['THE O', 'COURT O', ': O', 'Is O', ""n't O"", 'it O', 'answer O', 'likely O', 'to O', 'be O', ', O', 'well O', ', O', 'because O', 'these O', 'were O', 'PCR O', 'swatches O', 'first S-ORDINAL', 'any O', 'contamination O', 'that O', 'is O', 'attended O', 'to O', 'those O', 'and O', 'these O', 'swatches O', 'are O', 'inherently O', 'suspect O', 'because O', 'they O', 'were O', 'left O', 'in O', 'the O', 'environment O', 'until B-DATE', 'August E-DATE', '? O']"
"HOW DOES ANY EVIDENCE ABOUT THE CONFRONTATION OF A MAN ENGAGED IN SEXUAL ACTIVITY WITH HIS WIFE ILLUMINATE WHAT HAPPENED ON JUNE 12, 1994?",885,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']",1,"['HOW O', 'DOES O', 'ANY O', 'EVIDENCE O', 'ABOUT O', 'THE O', 'CONFRONTATION O', 'OF O', 'A O', 'MAN O', 'ENGAGED O', 'IN O', 'SEXUAL O', 'ACTIVITY O', 'WITH O', 'HIS O', 'WIFE O', 'ILLUMINATE O', 'WHAT O', 'HAPPENED O', 'ON O', 'JUNE B-DATE', '12 I-DATE', ', I-DATE', '1994 E-DATE', '? O']"
"We do have two matters already set on the 16th, and Mrs. Robertson, do you want to refresh my recollection why we have June 21st circled?",243043,['1'],"['O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O']",1,"['We O', 'do O', 'have O', 'two S-CARDINAL', 'matters O', 'already O', 'set O', 'on O', 'the O', '16th S-ORDINAL', ', O', 'and O', 'Mrs. O', 'Robertson S-PERSON', ', O', 'do O', 'you O', 'want O', 'to O', 'refresh O', 'my O', 'recollection O', 'why O', 'we O', 'have O', 'June B-DATE', '21st E-DATE', 'circled O', '? O']"
"MR. DOUGLAS: Mr. Merrill, did there come a time on June the 16th of 1994 when you gave a statement to police officers concerning your observations?",311909,['1'],"['O', 'O', 'S-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'DOUGLAS S-PERSON', ': O', 'Mr. O', 'Merrill S-PERSON', ', O', 'did O', 'there O', 'come O', 'a O', 'time O', 'on O', 'June B-DATE', 'the I-DATE', '16th I-DATE', 'of I-DATE', '1994 E-DATE', 'when O', 'you O', 'gave O', 'a O', 'statement O', 'to O', 'police O', 'officers O', 'concerning O', 'your O', 'observations O', '? O']"
"31, the center console item that you just provided us a summary of your results for, could you describe, based on your reading of dr. Gerdes' testimony, the nature of his concerns about item 31 and solely with respect to the DQ-Alpha testing?",412681,['0'],"['S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORG', 'O', 'O']",1,"['31 S-CARDINAL', ', O', 'the O', 'center O', 'console O', 'item O', 'that O', 'you O', 'just O', 'provided O', 'us O', 'a O', 'summary O', 'of O', 'your O', 'results O', 'for O', ', O', 'could O', 'you O', 'describe O', ', O', 'based O', 'on O', 'your O', 'reading O', 'of O', 'dr O', '. O', ""Gerdes' S-PERSON"", 'testimony O', ', O', 'the O', 'nature O', 'of O', 'his O', 'concerns O', 'about O', 'item O', '31 S-CARDINAL', 'and O', 'solely O', 'with O', 'respect O', 'to O', 'the O', 'DQ-Alpha S-ORG', 'testing O', '? O']"
"And then the third thing that happens is there is a showing of Andrea Mazzola and Mr. Fung, this is a third cut, coming out of the location, and Andrea Mazzola is handling what appears to be a garbage bag with some sort of an item or items in it.",152822,['0'],"['O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['And O', 'then O', 'the O', 'third S-ORDINAL', 'thing O', 'that O', 'happens O', 'is O', 'there O', 'is O', 'a O', 'showing O', 'of O', 'Andrea B-PERSON', 'Mazzola E-PERSON', 'and O', 'Mr. O', 'Fung S-PERSON', ', O', 'this O', 'is O', 'a O', 'third S-ORDINAL', 'cut O', ', O', 'coming O', 'out O', 'of O', 'the O', 'location O', ', O', 'and O', 'Andrea B-PERSON', 'Mazzola E-PERSON', 'is O', 'handling O', 'what O', 'appears O', 'to O', 'be O', 'a O', 'garbage O', 'bag O', 'with O', 'some O', 'sort O', 'of O', 'an O', 'item O', 'or O', 'items O', 'in O', 'it O', '. O']"
"MR. SCHECK: Now, let's talk for a second about your training in forensic DNA analysis.",203499,['0'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'SCHECK S-PERSON', ': O', 'Now O', ', O', 'let O', ""'s O"", 'talk O', 'for O', 'a B-TIME', 'second E-TIME', 'about O', 'your O', 'training O', 'in O', 'forensic O', 'DNA O', 'analysis O', '. O']"
"I mean, first of all, there's been a rule--I'm asking for three days.",415141,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O']",1,"['I O', 'mean O', ', O', 'first O', 'of O', 'all O', ', O', 'there O', ""'s O"", 'been O', 'a O', 'rule O', '-- O', 'I O', ""'m O"", 'asking O', 'for O', 'three B-DATE', 'days E-DATE', '. O']"
"THAT POLICE OFFICER INDICATED THAT HE HAD BEEN OUT TO THAT LOCATION OF WHERE THE DEFENDANT WAS LIVING WITH HIS FIRST WIFE APPROXIMATELY 20 YEARS PRIOR TO THAT, WHICH WOULD HAVE BEEN 1974 SINCE THE POLICE OFFICER'S REPORT IS DATED LATE 1994; AND 1974 WOULD HAVE BEEN SQUARELY IN THE MIDDLE OF THE 1967 TO 1979 YEARS DURING WHICH MARGUERITE SIMPSON WAS MARRIED TO THE DEFENDANT SIMPSON.",27990,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O']",1,"['THAT O', 'POLICE O', 'OFFICER O', 'INDICATED O', 'THAT O', 'HE O', 'HAD O', 'BEEN O', 'OUT O', 'TO O', 'THAT O', 'LOCATION O', 'OF O', 'WHERE O', 'THE O', 'DEFENDANT O', 'WAS O', 'LIVING O', 'WITH O', 'HIS O', 'FIRST S-ORDINAL', 'WIFE O', 'APPROXIMATELY B-DATE', '20 I-DATE', 'YEARS E-DATE', 'PRIOR O', 'TO O', 'THAT O', ', O', 'WHICH O', 'WOULD O', 'HAVE O', 'BEEN O', '1974 S-DATE', 'SINCE O', 'THE O', 'POLICE O', ""OFFICER'S O"", 'REPORT O', 'IS O', 'DATED O', 'LATE B-DATE', '1994 E-DATE', '; O', 'AND O', '1974 S-DATE', 'WOULD O', 'HAVE O', 'BEEN O', 'SQUARELY O', 'IN O', 'THE O', 'MIDDLE O', 'OF O', 'THE B-DATE', '1967 I-DATE', 'TO I-DATE', '1979 I-DATE', 'YEARS E-DATE', 'DURING O', 'WHICH O', 'MARGUERITE B-PERSON', 'SIMPSON E-PERSON', 'WAS O', 'MARRIED O', 'TO O', 'THE O', 'DEFENDANT O', 'SIMPSON S-PERSON', '. O']"
THAT WOULD HAVE BEEN ON MARCH 22ND OR THE 23RD.,135845,['1'],"['O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'B-DATE', 'E-DATE', 'O']",1,"['THAT O', 'WOULD O', 'HAVE O', 'BEEN O', 'ON O', 'MARCH B-DATE', '22ND E-DATE', 'OR O', 'THE B-DATE', '23RD E-DATE', '. O']"
"MR. CLARKE: Now, as far as degraded samples, Dr. Gerdes, and we spoke about that last week, your concern about the reliability of results obtained using PCR-based testing in forensics is based really on the nature of the specimen?",358912,['1'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'CLARKE S-PERSON', ': O', 'Now O', ', O', 'as O', 'far O', 'as O', 'degraded O', 'samples O', ', O', 'Dr. O', 'Gerdes S-PERSON', ', O', 'and O', 'we O', 'spoke O', 'about B-DATE', 'that I-DATE', 'last I-DATE', 'week E-DATE', ', O', 'your O', 'concern O', 'about O', 'the O', 'reliability O', 'of O', 'results O', 'obtained O', 'using O', 'PCR-based O', 'testing O', 'in O', 'forensics O', 'is O', 'based O', 'really O', 'on O', 'the O', 'nature O', 'of O', 'the O', 'specimen O', '? O']"
"MR. HARMON: And approximately half of those comments were from chapter 3 of the report ""DNA technology in forensic science,"" were they not?",363254,['0'],"['O', 'O', 'S-PERSON', 'O', 'O', 'B-CARDINAL', 'E-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'E-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'HARMON S-PERSON', ': O', 'And O', 'approximately B-CARDINAL', 'half E-CARDINAL', 'of O', 'those O', 'comments O', 'were O', 'from O', 'chapter B-LAW', '3 E-LAW', 'of O', 'the O', 'report O', '"" O', 'DNA O', 'technology O', 'in O', 'forensic O', 'science O', ',"" O', 'were O', 'they O', 'not O', '? O']"
DR. HUIZENGA: He may be having fevers during the day that even he wasn't aware of.,316290,['0'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['DR O', '. O', 'HUIZENGA S-PERSON', ': O', 'He O', 'may O', 'be O', 'having O', 'fevers O', 'during O', 'the O', 'day O', 'that O', 'even O', 'he O', 'was O', ""n't O"", 'aware O', 'of O', '. O']"
MS. LEWIS: I BELIEVE SO BECAUSE I KNOW THIS WAS AN SID PERSONNEL ON THE 13TH AND I BELIEVE THE DEFENSE HAS HAD DISCOVERY ON THAT JUNE 28TH VIDEOTAPE.,133105,['1'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O']",1,"['MS O', '. O', 'LEWIS S-PERSON', ': O', 'I O', 'BELIEVE O', 'SO O', 'BECAUSE O', 'I O', 'KNOW O', 'THIS O', 'WAS O', 'AN O', 'SID O', 'PERSONNEL O', 'ON O', 'THE O', '13TH S-ORDINAL', 'AND O', 'I O', 'BELIEVE O', 'THE O', 'DEFENSE O', 'HAS O', 'HAD O', 'DISCOVERY O', 'ON O', 'THAT O', 'JUNE B-DATE', '28TH E-DATE', 'VIDEOTAPE O', '. O']"
6 stain.,200422,['0'],"['S-CARDINAL', 'O', 'O']",1,"['6 S-CARDINAL', 'stain O', '. O']"
"MAY THEY BE MARKED PEOPLE'S 3, 4 AND 5 FOR IDENTIFICATION?",15272,['0'],"['O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'O', 'O']",1,"['MAY O', 'THEY O', 'BE O', 'MARKED O', ""PEOPLE'S O"", '3 S-CARDINAL', ', O', '4 S-CARDINAL', 'AND O', '5 S-CARDINAL', 'FOR O', 'IDENTIFICATION O', '? O']"
"It will take a while, but maybe we will have our fifth probe before the hearing is over.",407601,['0'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['It O', 'will O', 'take O', 'a O', 'while O', ', O', 'but O', 'maybe O', 'we O', 'will O', 'have O', 'our O', 'fifth S-ORDINAL', 'probe O', 'before O', 'the O', 'hearing O', 'is O', 'over O', '. O']"
MR. GOLDBERG: And what is a 2 plus--who is a 2 plus 1 plus consistent with?,164554,['0'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'E-CARDINAL', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'E-CARDINAL', 'O', 'O', 'O']",1,"['MR O', '. O', 'GOLDBERG S-PERSON', ': O', 'And O', 'what O', 'is O', 'a O', '2 B-CARDINAL', 'plus E-CARDINAL', '-- O', 'who O', 'is O', 'a O', '2 B-CARDINAL', 'plus I-CARDINAL', '1 I-CARDINAL', 'plus E-CARDINAL', 'consistent O', 'with O', '? O']"
And then finally--we believe this is also a very important distinction--is that the Defendant's gloves were four years old as we argued.,337974,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O']",1,"['And O', 'then O', 'finally O', '-- O', 'we O', 'believe O', 'this O', 'is O', 'also O', 'a O', 'very O', 'important O', 'distinction O', '-- O', 'is O', 'that O', 'the O', 'Defendant S-PERSON', ""'s O"", 'gloves O', 'were O', 'four B-DATE', 'years I-DATE', 'old E-DATE', 'as O', 'we O', 'argued O', '. O']"
"And this ""45H"" means that this stab wound to the abdomen was 45 inches above the heel.",249393,['1'],"['O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'E-QUANTITY', 'O', 'O', 'O', 'O']",1,"['And O', 'this B-DATE', '"" I-DATE', '45H E-DATE', '"" O', 'means O', 'that O', 'this O', 'stab O', 'wound O', 'to O', 'the O', 'abdomen O', 'was O', '45 B-QUANTITY', 'inches E-QUANTITY', 'above O', 'the O', 'heel O', '. O']"
"STATIONS 2, 4, 6 AND 12 IN EL SALVADOR?",65685,['0'],"['O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'B-GPE', 'E-GPE', 'O']",1,"['STATIONS O', '2 S-CARDINAL', ', O', '4 S-CARDINAL', ', O', '6 S-CARDINAL', 'AND O', '12 S-CARDINAL', 'IN O', 'EL B-GPE', 'SALVADOR E-GPE', '? O']"
May--nothing further at this point.,308810,['1'],"['S-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['May S-DATE', '-- O', 'nothing O', 'further O', 'at O', 'this O', 'point O', '. O']"
"(At 11:55 A:M., an adjournment was taken until, Monday, July 10, 1995, 9:00 A:M.) SUPERIOR COURT OF THE STATE OF CALIFORNIA FOR THE COUNTY OF LOS ANGELES Department no.",297410,['1'],"['O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-GPE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'E-ORG', 'O', 'O']",1,"['( O', 'At O', '11:55 B-TIME', 'A I-TIME', ': I-TIME', 'M. E-TIME', ', O', 'an O', 'adjournment O', 'was O', 'taken O', 'until B-DATE', ', I-DATE', 'Monday I-DATE', ', I-DATE', 'July I-DATE', '10 I-DATE', ', I-DATE', '1995 I-DATE', ', I-DATE', '9:00 E-DATE', 'A O', ': O', 'M O', '. O', ') O', 'SUPERIOR O', 'COURT O', 'OF O', 'THE O', 'STATE O', 'OF O', 'CALIFORNIA S-GPE', 'FOR O', 'THE B-ORG', 'COUNTY I-ORG', 'OF I-ORG', 'LOS I-ORG', 'ANGELES I-ORG', 'Department E-ORG', 'no O', '. O']"
"Assuming they finish even at 5:00, I would like to break for the day at that point and not have to start my cross until he finishes his direct.",269592,['0'],"['O', 'O', 'O', 'O', 'O', 'S-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['Assuming O', 'they O', 'finish O', 'even O', 'at O', '5:00 S-TIME', ', O', 'I O', 'would O', 'like O', 'to O', 'break O', 'for O', 'the O', 'day O', 'at O', 'that O', 'point O', 'and O', 'not O', 'have O', 'to O', 'start O', 'my O', 'cross O', 'until O', 'he O', 'finishes O', 'his O', 'direct O', '. O']"
"Hasn't been seven years yet, statute of limitations.""",399753,['1'],"['O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['Has O', ""n't O"", 'been O', 'seven B-DATE', 'years E-DATE', 'yet O', ', O', 'statute O', 'of O', 'limitations O', '. O', '"" O']"
"MR. SCHECK: If you would--Dr. Gerdes, let me ask you to assume that the swatches from samples 47, 48, 49, 50 and 52 were degraded by bacteria and that what was on those swatches was bacterial DNA: Do you have that in mind?",352120,['1'],"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-CARDINAL', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'SCHECK S-PERSON', ': O', 'If O', 'you O', 'would O', '-- O', 'Dr. O', 'Gerdes S-PERSON', ', O', 'let O', 'me O', 'ask O', 'you O', 'to O', 'assume O', 'that O', 'the O', 'swatches O', 'from O', 'samples O', '47 S-CARDINAL', ', O', '48 S-CARDINAL', ', O', '49 S-CARDINAL', ', O', '50 S-CARDINAL', 'and O', '52 S-DATE', 'were O', 'degraded O', 'by O', 'bacteria O', 'and O', 'that O', 'what O', 'was O', 'on O', 'those O', 'swatches O', 'was O', 'bacterial O', 'DNA O', ': O', 'Do O', 'you O', 'have O', 'that O', 'in O', 'mind O', '? O']"
"N EUFELD MR. NEUFELD: But you did give your opinion that whatever caused it wasn't the amount of blood that was smeared on it on the night of June 12th; isn't that correct, sir?",423319,['0'],"['B-PERSON', 'E-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['N B-PERSON', 'EUFELD E-PERSON', 'MR O', '. O', 'NEUFELD S-PERSON', ': O', 'But O', 'you O', 'did O', 'give O', 'your O', 'opinion O', 'that O', 'whatever O', 'caused O', 'it O', 'was O', ""n't O"", 'the O', 'amount O', 'of O', 'blood O', 'that O', 'was O', 'smeared O', 'on O', 'it O', 'on O', 'the B-TIME', 'night I-TIME', 'of I-TIME', 'June I-TIME', '12th E-TIME', '; O', 'is O', ""n't O"", 'that O', 'correct O', ', O', 'sir O', '? O']"
"This is a key issue and it is a highly complex area and to drop a report a couple of days before you are going to cross-examine an expert, if the shoe were on the other foot, I would be peeling you off the ceiling right now.",324844,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['This O', 'is O', 'a O', 'key O', 'issue O', 'and O', 'it O', 'is O', 'a O', 'highly O', 'complex O', 'area O', 'and O', 'to O', 'drop O', 'a O', 'report O', 'a B-DATE', 'couple I-DATE', 'of I-DATE', 'days E-DATE', 'before O', 'you O', 'are O', 'going O', 'to O', 'cross-examine O', 'an O', 'expert O', ', O', 'if O', 'the O', 'shoe O', 'were O', 'on O', 'the O', 'other O', 'foot O', ', O', 'I O', 'would O', 'be O', 'peeling O', 'you O', 'off O', 'the O', 'ceiling O', 'right O', 'now O', '. O']"
"I WILL MAKE A TRANSCRIPT OF THE PROCEEDINGS AVAILABLE TO YOU AS SOON AS THE TRANSCRIPT IS AVAILABLE FOR TODAY'S PROCEEDINGS, PROBABLY FIRST THING TOMORROW MORNING.",152528,['1'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'S-DATE', 'O', 'O']",1,"['I O', 'WILL O', 'MAKE O', 'A O', 'TRANSCRIPT O', 'OF O', 'THE O', 'PROCEEDINGS O', 'AVAILABLE O', 'TO O', 'YOU O', 'AS O', 'SOON O', 'AS O', 'THE O', 'TRANSCRIPT O', 'IS O', 'AVAILABLE O', 'FOR O', ""TODAY'S O"", 'PROCEEDINGS O', ', O', 'PROBABLY B-DATE', 'FIRST I-DATE', 'THING I-DATE', 'TOMORROW E-DATE', 'MORNING O', '. O']"
10 is not described.,243929,['0'],"['S-CARDINAL', 'O', 'O', 'O', 'O']",1,"['10 S-CARDINAL', 'is O', 'not O', 'described O', '. O']"
"Simpson of the tragedy regarding Nicole Simpson and nobody was left all day to investigate anything and that is why this case is in the posture it is right now, I don't think any clear thinking person could ever believe that.",424137,['1'],"['S-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['Simpson S-PERSON', 'of O', 'the O', 'tragedy O', 'regarding O', 'Nicole B-PERSON', 'Simpson E-PERSON', 'and O', 'nobody O', 'was O', 'left O', 'all B-DATE', 'day E-DATE', 'to O', 'investigate O', 'anything O', 'and O', 'that O', 'is O', 'why O', 'this O', 'case O', 'is O', 'in O', 'the O', 'posture O', 'it O', 'is O', 'right O', 'now O', ', O', 'I O', 'do O', ""n't O"", 'think O', 'any O', 'clear O', 'thinking O', 'person O', 'could O', 'ever O', 'believe O', 'that O', '. O']"
"MR. NEUFELD: August 26th, the Bronco.",372225,['1'],"['O', 'O', 'S-PERSON', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'S-PRODUCT', 'O']",1,"['MR O', '. O', 'NEUFELD S-PERSON', ': O', 'August B-DATE', '26th E-DATE', ', O', 'the O', 'Bronco O', '. O']"
SO I DON'T SEE US ACTUALLY LAUNCHING INTO OPENING STATEMENTS TODAY.,8094,['1'],"['O', 'O', 'O', 'O', 'S-GPE', 'O', 'O', 'O', 'O', 'O', 'S-DATE', 'O']",1,"['SO O', 'I O', ""DON'T O"", 'SEE O', 'US S-GPE', 'ACTUALLY O', 'LAUNCHING O', 'INTO O', 'OPENING O', 'STATEMENTS O', 'TODAY S-DATE', '. O']"
"The use of plastic bags to handle wet swatches that would degrade them, the handling of degraded DNA samples in the presence of a reference sample by Mr. Yamauchi when he handled the Bundy blood drops and the glove between 9 o'clock and 11:20 is an absolutely critical period in this case.",348555,['0'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['The O', 'use O', 'of O', 'plastic O', 'bags O', 'to O', 'handle O', 'wet O', 'swatches O', 'that O', 'would O', 'degrade O', 'them O', ', O', 'the O', 'handling O', 'of O', 'degraded O', 'DNA O', 'samples O', 'in O', 'the O', 'presence O', 'of O', 'a O', 'reference O', 'sample O', 'by O', 'Mr. O', 'Yamauchi S-PERSON', 'when O', 'he O', 'handled O', 'the O', 'Bundy S-PERSON', 'blood O', 'drops O', 'and O', 'the O', 'glove O', 'between B-TIME', '9 I-TIME', ""o'clock I-TIME"", 'and I-TIME', '11:20 E-TIME', 'is O', 'an O', 'absolutely O', 'critical O', 'period O', 'in O', 'this O', 'case O', '. O']"
"MR. FORD: Looks to me about the fifth pattern down, if you count the border.",325960,['0'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"['MR O', '. O', 'FORD O', ': O', 'Looks O', 'to O', 'me O', 'about O', 'the O', 'fifth S-ORDINAL', 'pattern O', 'down O', ', O', 'if O', 'you O', 'count O', 'the O', 'border O', '. O']"
