Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
"In that process, if you just shed your hair naturally and you're not combing, then the dandruff is not going to come off on the hair; isn't that right?",7/17/1995,320763,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: I object to the form of that question, your Honor.",7/17/1995,320764,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No foundation.,7/17/1995,320765,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,7/17/1995,320766,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Dandruff's not going to come off on the--on where?,7/17/1995,320767,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I don't understand the question.,7/17/1995,320768,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: When you--you just indicated when you comb the hair vigorously, dandruff will come off.",7/17/1995,320769,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Right.,7/17/1995,320770,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320771,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And if you don't, if you just brush his hair, the dandruff doesn't come off?",7/17/1995,320772,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Right.,7/17/1995,320773,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320774,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Which means if you don't brush or comb the hair and it just falls off by itself, the dandruff doesn't come off.",7/17/1995,320775,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object.,7/17/1995,320776,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,7/17/1995,320777,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: If you don't do anything to the hair, I guess it will just stay there.",7/17/1995,320778,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not sure really.,7/17/1995,320779,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I guess it will just stay on the scalp.,7/17/1995,320780,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320781,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And it won't being showing up in the hair, right?",7/17/1995,320782,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Objection, your Honor.",7/17/1995,320783,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Calls for speculation.,7/17/1995,320784,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320785,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I can't say that.,7/17/1995,320786,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I don't know.,7/17/1995,320787,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: Ma'am, ma'am.",7/17/1995,320788,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"When I sustain the objection, that means don't answer the question.",7/17/1995,320789,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Okay.,7/17/1995,320790,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Next question.,7/17/1995,320791,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: So sometimes he had dandruff and sometimes he did not?,7/17/1995,320792,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: That's correct.,7/17/1995,320793,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320794,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And sometimes in the summer when you saw him to take care of his hair, he would have dandruff and sometimes he would not?",7/17/1995,320795,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: That's correct.,7/17/1995,320796,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320797,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And dandruff, can that be caused by a change in hygiene like what you eat and how you take care of yourself?",7/17/1995,320798,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: Umm, I'm not sure.",7/17/1995,320799,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object to the form of that question.,7/17/1995,320800,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She indicated she's not a dermatologist.,7/17/1995,320801,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No foundation.,7/17/1995,320802,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,7/17/1995,320803,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She's indicated she's not sure.,7/17/1995,320804,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320805,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Next question.,7/17/1995,320806,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: For example, if you have a change in shampoo, can that cause dandruff?",7/17/1995,320807,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Calls for speculation, your Honor.",7/17/1995,320808,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,7/17/1995,320809,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I'm not sure.,7/17/1995,320810,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: You're not sure?,7/17/1995,320811,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: I'm not sure if a change in shampoo--it--that's--yeah, it could have.",7/17/1995,320812,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It could cause it and could help it.,7/17/1995,320813,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Aggravate it?,7/17/1995,320814,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: It could cause it, make it better or make it worse.",7/17/1995,320815,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320816,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So what about a change in the type of water you use?,7/17/1995,320817,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Could that cause dandruff or affect it or aggravate it?,7/17/1995,320818,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320819,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object to the form of the question.,7/17/1995,320820,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,7/17/1995,320821,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Answer will stand.,7/17/1995,320822,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Now, dandruff can occur in a one- to two-day period.",7/17/1995,320823,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Is that fair to say?,7/17/1995,320824,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object.,7/17/1995,320825,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Without foundation, your Honor.",7/17/1995,320826,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320827,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: How long does it, if you know, because you've been treating--how many people have you had as customers over the 30 years?",7/17/1995,320828,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: How many people I've had as customers?,7/17/1995,320829,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Regular customers.,7/17/1995,320830,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's narrow it down some.,7/17/1995,320831,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I really don't know the answer to that one.,7/17/1995,320832,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Would it be fair to say thousands?,7/17/1995,320833,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320834,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Hundreds?,7/17/1995,320835,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320836,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Yes.,7/17/1995,320837,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Okay.,7/17/1995,320838,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Of those hundreds over the past 30 years, have some of them had dandruff?",7/17/1995,320839,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320840,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: What percentage would you say had dandruff?,7/17/1995,320841,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I'm not sure.,7/17/1995,320842,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Maybe five percent.,7/17/1995,320843,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320844,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And of that five percent that had dandruff, did you notice that some would have dandruff at times and not at others?",7/17/1995,320845,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320846,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320847,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And in--on those occasions when those people had dandruff sometimes and didn't have it other times, can dandruff build--can the condition of having dandruff occur in the period of say a week to two weeks?",7/17/1995,320848,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I suppose so.,7/17/1995,320849,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Depending on the change of water, shampoo and whatnot?",7/17/1995,320850,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: That's correct.,7/17/1995,320851,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320852,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, you indicated that--well, how long have you been going to Rockingham to do the Defendant's hair?",7/17/1995,320853,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Just about ever since I been cutting his hair.,7/17/1995,320854,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Off and on, I would go to the house and do it too.",7/17/1995,320855,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: So on some of those occasions, you would see Nicole Brown there I take it?",7/17/1995,320856,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320857,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320858,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And you knew her?,7/17/1995,320859,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320860,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320861,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And when prior to May 23rd did you see her at Rockingham?,7/17/1995,320862,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: Umm, I believe May 1st.",7/17/1995,320863,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: May 1st?,7/17/1995,320864,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Uh-huh.,7/17/1995,320865,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Is that yes?,7/17/1995,320866,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm sorry.,7/17/1995,320867,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"For the reporter, was that--we can't say uh-huh.",7/17/1995,320868,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We have to say yes or no.,7/17/1995,320869,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: Oh, yes.",7/17/1995,320870,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Was that yes?,7/17/1995,320871,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Okay.,7/17/1995,320872,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And when prior to--you saw Paula Barbieri there on May 23rd?,7/17/1995,320873,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320874,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320875,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And when prior to May 23rd did you see Paula Barbieri there?,7/17/1995,320876,,,,,,,,"['O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O']",,['1'],1.0,,,,,,,,,,1,0,0,1,
"MS. MOORE: Umm, I didn't see Paula there.",7/17/1995,320877,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She came to my shop.,7/17/1995,320878,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: She came to her shop, did she?",7/17/1995,320879,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320880,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320881,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And did she come to your shop earlier in May?,7/17/1995,320882,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320883,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Did she come to your shop in April?,7/17/1995,320884,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320885,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: When did she come to your shop?,7/17/1995,320886,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Summer of `92.,7/17/1995,320887,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Was that the only time?,7/17/1995,320888,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320889,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320890,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So you were--she was not a regular customer of yours?,7/17/1995,320891,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320892,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320893,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And you did not socialize with her?,7/17/1995,320894,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320895,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Did you visit Rockingham again between May 23rd and June 12th?,7/17/1995,320896,,,,,,,,"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'S-GPE', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O']",,['1'],1.0,,,,,,,,,,1,0,0,1,
MS. MOORE: No.,7/17/1995,320897,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: And so did you see the Defendant between May 23rd and June 12th?,7/17/1995,320898,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320899,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),7/17/1995,320900,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Did you ever--to the best of your knowledge, ma'am, did Arnelle Simpson treat her hair?",7/17/1995,320901,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object.,7/17/1995,320902,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Just a moment.,7/17/1995,320903,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Objection.,7/17/1995,320904,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Calls for speculation.,7/17/1995,320905,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No foundation.,7/17/1995,320906,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320907,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Were you acquainted with the Defendant when he was married to Marguerite?,7/17/1995,320908,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320909,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320910,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Did you ever meet Marguerite.,7/17/1995,320911,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Your Honor, this is beyond the scope.",7/17/1995,320912,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320913,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: May we approach?,7/17/1995,320914,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I have an offer, your Honor.",7/17/1995,320915,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: With the court reporter.,7/17/1995,320916,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(The following proceedings were held at the bench:) THE COURT: All right.,7/17/1995,320917,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We are over at sidebar.,7/17/1995,320918,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Where are we going with this?,7/17/1995,320919,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Well, the reason that they called her obviously is because of the non-matching hairs in the cap that are tinted, dyed, but black origin hairs.",7/17/1995,320920,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And those hairs could have been from a member of his family who tinted or dyed their hair like Marguerite or Arnelle.,7/17/1995,320921,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So I want to probe with this witness whether she knows whether they treated their hair.,7/17/1995,320922,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: How is it even plausible that Marguerite could be a source?,7/17/1995,320923,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Because this hat has been in his possession for the last--well, they stopped manufacturing this hat in 1980.",7/17/1995,320924,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It's an old hat.,7/17/1995,320925,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Your Honor, this is desperate.",7/17/1995,320926,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That is preposterous.,7/17/1995,320927,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She already indicated she didn't know anything about Marguerite.,7/17/1995,320928,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This is beyond the scope.,7/17/1995,320929,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"We're trying to move this case along rather than spending three, four days on something that has nothing to do with anything.",7/17/1995,320930,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: The issue of tinted hair is fair game.,7/17/1995,320931,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So I'll allow some limited cross-examination on this area, limited however.",7/17/1995,320932,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(The following proceedings were held in open court:) THE COURT: All right.,7/17/1995,320933,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Thank you, counsel.",7/17/1995,320934,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Proceed.,7/17/1995,320935,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Thank you, your Honor.",7/17/1995,320936,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: All right.,7/17/1995,320937,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You are a professional hairdresser; are you not?,7/17/1995,320938,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320939,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,7/17/1995,320940,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And you've tinted and dyed hair in your time, have you?",7/17/1995,320941,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320942,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Many times?,7/17/1995,320943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320944,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: And in--as part of your expertise, you know what tinted or dyed hair looks like, correct?",7/17/1995,320945,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: Well, sometimes you can tell.",7/17/1995,320946,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Sometimes you can't.,7/17/1995,320947,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Right.,7/17/1995,320948,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Okay.,7/17/1995,320949,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"As a professional, do you think that you can tell better than say I could whether someone's hair is dyed or treated?",7/17/1995,320950,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: Just a moment.,7/17/1995,320951,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I object to the form of that question.,7/17/1995,320952,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Assumes that she would know what Miss Clark knows.,7/17/1995,320953,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Object to the form.,7/17/1995,320954,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320955,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Rephrase the question.,7/17/1995,320956,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: I'm not a hairdresser.,7/17/1995,320957,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Do you think that you as a hairdresser have a better ability to determine whether someone treats or dyes their hair than someone who is not a hairdresser and not--does not have the experience of dying and treating hair on a regular basis?,7/17/1995,320958,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320959,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: All right.,7/17/1995,320960,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Are you familiar with the name Marguerite Simpson?,7/17/1995,320961,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320962,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: And you are aware that she is the former wife of the Defendant?,7/17/1995,320963,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320964,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: In your opinion, ma'am, does she dye or treat her hair?",7/17/1995,320965,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object to the form of that question.,7/17/1995,320966,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,7/17/1995,320967,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Foundation.,7/17/1995,320968,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Have you seen her hair?,7/17/1995,320969,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: Object to the form of that question.,7/17/1995,320970,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
When?,7/17/1995,320971,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Foundation.,7/17/1995,320972,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: You have seen Marguerite Simpson on television; have you not?,7/17/1995,320973,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320974,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: In connection with this case, correct?",7/17/1995,320975,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320976,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: And you have seen her in your shop perhaps?,7/17/1995,320977,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: Yes.,7/17/1995,320978,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: And when was the very first time you saw her in your shop?,7/17/1995,320979,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: Umm, probably about 1979 maybe.",7/17/1995,320980,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: And when you saw her in 1979, was her hair died or treated?",7/17/1995,320981,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Your Honor, I object.",7/17/1995,320982,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That's irrelevant and immaterial.,7/17/1995,320983,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She saw her in 1979.,7/17/1995,320984,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled based on the offer.,7/17/1995,320985,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I don't remember.,7/17/1995,320986,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: Since that time though, you've seen her on other occasions; have you not?",7/17/1995,320987,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: I saw her about--I'm not sure.,7/17/1995,320988,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I'm not sure when it was, but it was maybe in the last few months or so.",7/17/1995,320989,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
She came to the shop.,7/17/1995,320990,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. CLARK: And when she came to the shop in the last few months, did you notice that her hair was dyed or treated?",7/17/1995,320991,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: I object.,7/17/1995,320992,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That assumes facts not in evidence.,7/17/1995,320993,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Rephrase the question.,7/17/1995,320994,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Can you tell us what your observation was of her hair?,7/17/1995,320995,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MS. MOORE: You know, to be honest, I don't remember.",7/17/1995,320996,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: You don't remember?,7/17/1995,320997,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. MOORE: No.,7/17/1995,320998,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I don't remember what her hair was like.,7/17/1995,320999,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
