Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
"In this section I'm going to talk to you--I'm not going to start this way, but ultimately I'm going to talk to you about the law of homicide, what the People are required to prove in terms of proving that a murder occurred, what is a first degree and what is a second degree murder.",9/22/1995,435682,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Before I do that, I'm going to address some preliminary questions that--these are not questions the law requires us to answer, frankly.",9/22/1995,435683,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"These are just kind of questions that you have, the things that you might want to debate in the jury room.",9/22/1995,435684,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I would like to give you some ideas about these questions and ponder them with you for a little bit, but let me--let me preface my remarks by saying that this has nothing to do with the elements of the crime that we are required to prove.",9/22/1995,435685,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"In terms of our requirements of proof as to who did it and what they did, this has nothing to do with those, just so you know, because this is a matter of, as I told you in the jigsaw puzzle, this is the piece of sky, but it is interesting and it might be something that you are interested in, so in that light I'm going to talk a little bit about it.",9/22/1995,435686,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"First of all, how could one person do this without the victim's being able to scream or escape?",9/22/1995,435687,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
How long did this take to accomplish?,9/22/1995,435688,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What about these murders leads us to believe that it was committed by only one person?,9/22/1995,435689,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I will start with the last question first.,9/22/1995,435690,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"First of all, if someone else was involved, that certainly does not mean that the Defendant didn't do it; it just means that he got somebody else to help him.",9/22/1995,435691,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"That doesn't necessarily mean he didn't do it, though.",9/22/1995,435692,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not saying that he did.,9/22/1995,435693,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not saying that there was a second person there.,9/22/1995,435694,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm just saying that that alone doesn't mean anything.,9/22/1995,435695,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But secondly--first of all, if someone else was involved, on a purely basic level of observation, look at the nature of the wounds inflicted to each victim, and I don't mean look physically, because I'm not going to show them to you, but I mean you can probably remember.",9/22/1995,435696,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"The nature of these wounds--you know, as I watched the testimony, I thought only one person could have done this because they killed the same way.",9/22/1995,435697,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"The stab wound to the back of the head, the coup de grace slash to the neck, the targeting of the neck that way, the style of killing is the same.",9/22/1995,435698,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"That is just a lay person's observation, but it is kind of a practical common sense thing.",9/22/1995,435699,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The murders look the same.,9/22/1995,435700,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"You also heard a great deal of testimony concerning the murder weapon, weather it was single or double-edge and whether all of the wounds could have been inflicted by a single-edge knife.",9/22/1995,435701,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"This goes to the determination whether or not it was one or two killers, although I must say two killers could have single-edged knives, although there was no testimony indicating whether you could match a particular knife to a knife wound.",9/22/1995,435702,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Dr. Lakshmanan testified in this regard that all of the major wounds were inflicted by a single-edged knife.,9/22/1995,435703,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"He indicated to you also that there were certain other wounds, lesser wounds, in which he couldn't tell whether it was made by a single or a double-edged knife.",9/22/1995,435704,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But it would seem to make sense that if all of the major wounds are made with a single-edged knife, why would you come in there then with a double-edge knife to do the little ones?",9/22/1995,435705,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It kind of makes sense that a single-edged knife was used.,9/22/1995,435706,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But beyond that, scientifically I think we had Doug Deedrick testify that he examined the damage in Ron Goldman's shirt and he determined that--and a shirt of course is less elastic and less messy, if you will, than flesh, and he was able to see the damage in the shirt and see that it was the knife--that the cuts in the shirt were made with a single-edged very sharp knife, which tends to support and corroborate what Dr. Lakshmanan said.",9/22/1995,435707,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So the upshot of all that testimony is that to the extent that anything can be said based on what the wounds permit and a description of the murder weapon, it would appear to me a single-edged knife.",9/22/1995,435708,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Another indication that the murders were committed by one person comes from the blood evidence, and this is one of the few areas where there was really no dispute to the accuracy or the reliability of the result.",9/22/1995,435709,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And here is a result we haven't yet talked about.,9/22/1995,435710,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Cut feed, please.",9/22/1995,435711,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Sorry, your Honor.",9/22/1995,435712,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Brief pause.),9/22/1995,435713,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: All right.,9/22/1995,435714,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This is People's-- (Discussion held off the record between the Deputy District Attorneys.),9/22/1995,435715,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: People's 100.,9/22/1995,435716,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,9/22/1995,435717,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"You see that blood drop on the bottom of the boot, ladies and gentlemen, (Indicating) .",9/22/1995,435718,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It was--that is the sole of Ron Goldman's boot.,9/22/1995,435719,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"That is a photograph taken at the scene at Bundy after the Coroner arrived, because you can see he is lying on that sheet.",9/22/1995,435720,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,9/22/1995,435721,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, that blood drop was tested and it was a high amount of DNA and it was a high amount of DNA because as you can see it was dripped on a part of the boot that doesn't look that dirty and it obviously dried on that boot.",9/22/1995,435722,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So the DNA did not degrade as badly as it did on the concrete.,9/22/1995,435723,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Again that is a non-absorbent surface, plastic, so it was preserved better.",9/22/1995,435724,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, what the result of that drop was, was a mixture of the blood of Ron and Nicole.",9/22/1995,435725,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, what does that blood drop mean?",9/22/1995,435726,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"First of all, obviously that blood drop, and I think Henry Lee even testified to this, was dripped on the sole and Ron Goldman was already down when it was dripped on the sole.",9/22/1995,435727,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
How could it have dripped on the sole of the boot in that manner?,9/22/1995,435728,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Well, it had to have come from the murder weapon, from a knife.",9/22/1995,435729,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Those drops are dripped on, cast off drops from the murder weapon, from the knife.",9/22/1995,435730,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And that means that Ron had already been cut badly enough to leave a quantity of blood on that knife and it also means that Nicole had also been cut badly enough to leave a quantity of blood on that same knife, because unless one knife has the mixture of blood of both victims on it, how can you get one blood drop from both victims?",9/22/1995,435731,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You see what I mean?,9/22/1995,435732,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"The blood of Ron and Nicole mixed on the knife, it dripped onto the boot, and that is why you get a blood drop with the mixture of their blood.",9/22/1995,435733,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And that shows you one murder weapon.,9/22/1995,435734,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, in addition to all of that, add the fact that you have virtually no evidence of the presence of a second killer.",9/22/1995,435735,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I mean, there should be something left, but there was really virtually nothing.",9/22/1995,435736,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, Dr. Lee tried to tell us about a second set of shoeprints, as you recall, but I think Mr. Bodziak made it very clear what this was all about.",9/22/1995,435737,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The only shoeprints that did not match the Bruno Magli was the one shoeprint he found on June 25th after police officers had walked through the crime scene.,9/22/1995,435738,,,,,,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,['1'],1.0,1,1.0,,,,,,,,1,0,1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'E-PERSON', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'B-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"You recall those photographs two weeks after the crime, after cameramen had been on the walkway.",9/22/1995,435739,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I mean, what does that one shoeprint mean?",9/22/1995,435740,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It means nothing.,9/22/1995,435741,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And it certainly has nothing to do with the murders.,9/22/1995,435742,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, what about the hair and fiber?",9/22/1995,435743,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Does that tell us anything in terms of whether or not it was one or two people that committed the murder?,9/22/1995,435744,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, as I've already mentioned, with respect to the hair and fiber, Mr. Deedrick testified to hairs--transacting amounts of treated hairs that were not consistent with the Defendant's inside the knit cap or on the knit cap.",9/22/1995,435745,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"He also testified, though, that he did not know how long those hairs had been on the knit cap, they could be there for a very long time, but other than that, there was really no hair and fiber evidence that could be directly connected to the murders that was associated with anyone but the Defendant, and by that I mean hair or fiber on the victims or on the objects found at the crime scene that were directly and obviously involved in the murders, such as the glove or the knit cap.",9/22/1995,435746,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Dr. Lee testified to stray fibers and hairs that were in the dirt or that were on the envelope that was lying in the dirt.,9/22/1995,435747,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But stuff lying around in dirt could have been there for weeks, could have been there for months.",9/22/1995,435748,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And as I told you before, if we had found hair consistent with the Defendant's in the dirt there I wouldn't be standing here and talking to you about that stuff, because so what?",9/22/1995,435749,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Show me something that is directly connected to the murders and there was nothing.,9/22/1995,435750,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Nothing.,9/22/1995,435751,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And you know that if there was somebody else there they had to leave something of themselves there.,9/22/1995,435752,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
There was a struggle.,9/22/1995,435753,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Things happened there.,9/22/1995,435754,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Fur was flying there, as you can see.",9/22/1995,435755,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, while I'm talking about hair and fiber, there is one other piece of that evidence that tells you that the Defendant acted alone.",9/22/1995,435756,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And that is this: You recall that Mr. Deedrick testified that he found Nicole--well, Mr. Deedrick said he found hairs consistent with Nicole Brown's on the shirt of Ron Goldman and we know from all of the evidence that that is Nicole's hair on his shirt.",9/22/1995,435757,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Think about how that happens?,9/22/1995,435758,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"If the killer kills Nicole or attacks Nicole in the initial attack, and I will get back to that later, and he touches her hair, touches his head, he gets her hairs on him, goes over to attack Ron, those hairs will be transferred.",9/22/1995,435759,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And Mr. Deedrick talked to you about how transfers occur.,9/22/1995,435760,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Logically her hairs would get on Ron's shirt if the person who attacked Nicole then went over to Ron.,9/22/1995,435761,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
There would be no reason for the transfer to Ron's shirt of Nicole's hair if two people were involved in these murders.,9/22/1995,435762,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Logically speaking, two people are involved, one takes on Ron, one takes on Nicole, but you don't have one person attaching Nicole and moving over to attack Ron if two people are there.",9/22/1995,435763,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No one wants to take their time committing murder.,9/22/1995,435764,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"As a matter of common sense you are going to get in and you are going to get out and if you have got two people available to do it, one is going to take one and one is going to take the other and you are not going to have that kind of movement of hair from Nicole to Ron.",9/22/1995,435765,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So it is very clear, the crime scene really makes it very clear, that there is evidence of only one killer and all of that evidence establishes that that is the Defendant.",9/22/1995,435766,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Next question.,9/22/1995,435767,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
How long could it have taken?,9/22/1995,435768,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
On this subject there really is some agreement.,9/22/1995,435769,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"There is agreement that all of these wounds could have been inflicted very, very quickly.",9/22/1995,435770,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Even Dr. Baden didn't disagree with Dr. Lakshmanan, said it could have been just a few minutes.",9/22/1995,435771,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, when you realize--you look at this crime scene, look at what you have, look at where you have it.",9/22/1995,435772,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"It is apparent from the evidence at the crime scene that Ronald Goldman was taken by surprise, and I will get to Nicole in a minute because there is evidence with respect to her, too, but first let's take Ronald Goldman because that is the one who struggled.",9/22/1995,435773,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"You see--do we have that picture--can we cut the feed, please, your Honor?",9/22/1995,435774,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Thank you.,9/22/1995,435775,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),9/22/1995,435776,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: Okay.,9/22/1995,435777,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"This is 43-E, your Honor.",9/22/1995,435778,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,9/22/1995,435779,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You see the envelope and it is just--just inside the gate.,9/22/1995,435780,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"You remember, because you were there, how small that area is in--that caged area in he--at Bundy, very, very, very tight and that envelope is virtually with one step in the gate, it is dropped, and we have blood drippings on the envelope that indicate that it was dropped and then Ron bled, dripping onto that envelope.",9/22/1995,435781,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That indicates surprise.,9/22/1995,435782,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Do we have the keys?,9/22/1995,435783,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),9/22/1995,435784,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: I'm going to show new a moment where the keys were found as well.,9/22/1995,435785,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
He drops his keys also.,9/22/1995,435786,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, I know a lot of suggestions were made here about how you can use keys as a weapon.",9/22/1995,435787,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I don't see how that really make any sense, frankly.",9/22/1995,435788,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
How do you use keys against a six-inch sharp knife?,9/22/1995,435789,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And how do you see any evidence there that he even had them in his hand long enough to think about that?,9/22/1995,435790,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Those keys were dropped and they were dropped right inside the gate and I will show you the photograph of where they were found.,9/22/1995,435791,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),9/22/1995,435792,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MS. CLARK: People's 56-C. You see the keys right by the gate?,9/22/1995,435793,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, those are a little bit--if this is the gate, right here, (Indicating) , if you step inside, it is a little bit down to my right as I'm gesturing, but again, they are right inside the gate.",9/22/1995,435794,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
They are right inside.,9/22/1995,435795,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Dropped.,9/22/1995,435796,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Ron is taken by surprise.,9/22/1995,435797,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, Dr. Lee tried to say that the struggle with Ron was not a short struggle.",9/22/1995,435798,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What does that mean?,9/22/1995,435799,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What does that mean?,9/22/1995,435800,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
More than a minute?,9/22/1995,435801,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
More than five?,9/22/1995,435802,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The fact that Ron struggled is clear.,9/22/1995,435803,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
But what is also obvious is someone who gets stabbed and is flailing about can get blood all over the place as he is struggling to back away from his attacker.,9/22/1995,435804,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
